1755,38056
1756,37521
1757,37239
1758,36997
1759,36773
1760,36613
1761,36458
1762,34697
1763,33295
1764,33329
1765,32771
1766,32400
1767,31819
1768,31843
1769,31721
1770,32039
1771,32270
1772,32242
1773,33012
1774,32809
1775,34249
1776,34566
1777,35316
1778,35982
1779,35888
1780,36674
1781,35916
1782,35381
1783,33888
1784,28795
1785,28559
1786,23173
1787,22576
1788,22267
1789,21279
1790,21280
1791,19902
1792,19317
1793,19231
1794,18928
1795,18964
1796,19816
1797,20924
1798,21533
1799,21737
1800,21731
1801,21679
1802,21699
1803,21891
1804,22244
1805,22812
1806,22825
1807,22589
1808,22646
1809,22759
1810,22927
1811,23314
1812,23261
1813,22984
1814,23507
1815,23423
1816,25056
1817,25077
1818,25149
1819,25882
1820,25423
1821,28289
1822,28031
1823,27397
1824,26621
1825,25903
1826,25329
1827,24502
1828,23380
1829,23290
1830,21420
1831,22920
1832,22873
1833,23048
1834,22376
1835,22962
1836,23269
1837,28262
1838,28880
1839,31060
1840,30859
1841,30998
1842,31300
1843,31484
1844,32074
1845,32343
1846,30873
1847,31447
1848,31014
1849,31580
1850,31312
1851,32181
1852,34003
1853,35792
1854,36161
1855,35177
1856,35627
1857,35639
1858,36484
1859,36505
1860,36234
1861,36749
1862,37367
1863,38101
1864,38047
1865,37694
1866,37307
1867,38438
1868,38615
1869,38804
1870,37652
1871,36418
1872,36362
1873,36285
1874,36387
1875,36537
1876,37038
1877,38103
1878,38749
1879,38727
1880,38565
1881,40536
1882,42501
1883,42344
1884,42494
1885,41811
1886,40464
1887,39691
1888,40064
1889,38670
1890,39105
1891,39438
1892,39454
1893,39817
1894,39796
1895,38948
1896,37211
1897,36026
1898,35864
1899,35901
1900,35473
1901,34843
1902,31189
1903,29989
1904,29968
1905,30406
1906,30831
1907,31567
1908,32008
1909,31926
1910,31866
1911,30573
1912,29602
1913,29683
1914,29544
1915,29669
1916,28891
1917,27913
1918,27793
1919,27325
1920,27168
1921,28095
1922,28912
1923,28692
1924,28132
1925,27527
1926,25620
1927,25267
1928,24420
1929,24340
1930,21705
1931,16681
1932,17206
1933,17382
1934,17771
1935,17866
1936,17228
1937,16658
1938,16442
1939,16928
1940,15633
1941,15736
1942,15143
1943,14669
1944,14766
1945,14596
1946,16434
1947,16475
1948,18762
1949,18848
1950,18837
1951,19184
1952,19152
1953,20685
1954,21506
1955,20575
1956,21468
1957,19940
1958,20631
1959,20624
1960,20444
1961,20868
1962,20853
1963,22018
1964,22472
1965,22295
1966,22492
1967,22974
1968,24209
1969,24749
1970,24467
1971,23810
1972,23667
1973,27562
1974,29016
1975,32778
1976,32982
1977,33603
1978,33891
1979,34008
1980,34920
1981,36689
1982,37416
1983,37268
1984,36625
1985,36628
1986,36988
1987,38284
1988,39023
1989,39140
1990,39055
1991,39042
1992,39534
1993,39603
1994,41717
1995,41025
1996,40549
1997,39386
1998,38534
1999,38688
2000,38600
2001,37919
2002,37595
2003,36223
2004,36850
2005,36829
2006,36260
2007,35897
2008,37607
2009,39081
2010,39322
2011,39401
2012,37567
2013,36935
2014,36569
2015,36740
2016,36425
2017,33439
2018,31963
2019,31853
2020,31707
2021,30947
2022,32807
2023,31738
2024,31331
2025,30872
2026,30923
2027,33587
2028,35182
2029,35732
2030,35641
2031,33440
2032,33886
2033,33799
2034,34729
2035,35196
2036,34182
2037,33544
2038,33442
2039,33414
2040,33634
2041,33261
2042,32959
2043,31888
2044,30952
2045,32125
2046,32685
2047,32178
2048,31861
2049,31640
2050,31776
2051,31952
2052,31909
2053,31641
2054,30836
2055,30617
2056,31081
2057,30351
2058,30956
2059,30390
2060,30472
2061,30300
2062,30180
2063,31062
2064,30746
2065,31504
2066,31861
2067,31185
2068,33813
2069,33067
2070,33735
2071,32508
2072,31159
2073,31442
2074,31168
2075,31706
2076,30964
2077,27929
2078,27360
2079,26501
2080,26507
2081,26018
2082,26048
2083,25701
2084,26106
2085,26212
2086,26505
2087,26798
2088,26791
2089,26711
2090,26600
2091,26511
2092,27094
2093,26656
2094,26673
2095,25724
2096,28737
2097,32287
2098,34089
2099,34902
2100,35315
2101,35030
2102,34416
2103,35273
2104,35131
2105,35112
2106,34845
2107,33107
2108,32678
2109,32312
2110,31982
2111,31917
2112,30411
2113,30544
2114,29887
2115,29792
2116,29811
2117,27739
2118,26589
2119,26182
2120,25858
2121,25901
2122,26514
2123,29068
2124,29353
2125,30006
2126,29852
2127,30442
2128,31077
2129,30990
2130,30920
2131,30841
2132,30933
2133,31957
2134,32477
2135,33144
2136,33069
2137,35601
2138,35509
2139,35947
2140,36314
2141,36084
2142,35664
2143,35397
2144,34613
2145,34709
2146,27241
2147,26832
2148,25171
2149,25087
2150,25357
2151,25710
2152,25711
2153,25784
2154,25758
2155,25614
2156,25612
2157,25473
2158,25074
2159,25080
2160,25114
2161,25328
2162,26261
2163,27278
2164,30550
2165,30611
2166,30493
2167,31023
2168,32052
2169,32303
2170,32406
2171,32025
2172,29750
2173,28793
2174,30336
2175,31205
2176,30841
2177,29891
2178,29852
2179,29763
2180,29965
2181,30158
2182,30044
2183,28174
2184,26905
2185,27187
2186,25920
2187,25301
2188,25071
2189,26195
2190,26175
2191,28528
2192,29878
2193,30935
2194,30809
2195,30971
2196,30930
2197,30992
2198,31047
2199,31707
2200,30773
2201,31466
2202,31388
2203,32716
2204,34116
2205,34146
2206,34360
2207,34755
2208,35223
2209,37281
2210,37761
2211,37303
2212,37211
2213,35096
2214,34495
2215,34269
2216,34466
2217,34140
2218,33971
2219,34350
2220,34431
2221,35058
2222,34489
2223,34077
2224,32585
2225,31433
2226,31016
2227,30884
2228,31094
2229,31215
2230,30788
2231,30688
2232,29477
2233,32098
2234,34712
2235,35674
2236,36301
2237,36216
2238,35780
2239,37282
2240,37284
2241,36928
2242,36719
2243,37560
2244,39668
2245,40022
2246,41106
2247,41439
2248,39605
2249,40004
2250,39278
2251,39038
2252,38624
2253,36864
2254,37533
2255,37144
2256,36901
2257,36833
2258,35908
2259,35912
2260,35526
2261,35240
2262,35240
2263,35043
2264,34610
2265,34262
2266,33817
2267,33566
2268,32971
2269,33203
2270,32581
2271,32402
2272,30424
2273,29861
2274,32914
2275,33284
2276,34273
2277,34156
2278,34040
2279,34135
2280,34221
2281,34276
2282,35362
2283,28984
2284,29286
2285,27335
2286,27940
2287,28075
2288,27598
2289,26963
2290,26697
2291,25100
2292,26446
2293,24412
2294,24373
2295,23112
2296,22401
2297,23046
2298,23990
2299,24525
2300,24632
2301,24183
2302,24563
2303,25380
2304,26892
2305,26857
2306,26795
2307,26496
2308,26718
2309,27107
2310,27409
2311,27455
2312,26461
2313,25679
2314,26342
2315,26608
2316,27053
2317,26842
2318,27108
2319,27143
2320,27452
2321,28527
2322,28694
2323,27682
2324,26184
2325,25455
2326,26404
2327,26712
2328,28089
2329,28171
2330,27861
2331,30003
2332,29251
2333,34821
2334,34408
2335,33943
2336,34402
2337,34705
2338,36831
2339,37914
2340,37514
2341,38082
2342,35942
2343,37994
2344,39726
2345,39844
2346,39877
2347,38148
2348,37442
2349,38435
2350,38604
2351,39520
2352,38806
2353,37537
2354,37284
2355,37553
2356,38894
2357,38806
2358,37229
2359,37342
2360,36659
2361,37598
2362,38146
2363,38208
2364,38094
2365,37413
2366,40106
2367,41182
2368,41645
2369,41810
2370,41421
2371,41550
2372,41429
2373,41685
2374,42198
2375,42157
2376,39492
2377,40222
2378,40275
2379,41151
2380,40549
2381,39717
2382,37545
2383,35774
2384,38623
2385,39559
2386,38223
2387,37593
2388,36752
2389,37209
2390,36473
2391,36587
2392,36168
2393,32689
2394,33062
2395,34034
2396,34112
2397,33985
2398,33470
2399,33436
2400,34128
2401,34181
2402,35859
2403,37634
2404,37097
2405,37161
2406,36948
2407,40080
2408,39969
2409,40708
2410,40722
2411,40757
2412,40421
2413,41505
2414,42422
2415,41750
2416,38526
2417,38553
2418,37986
2419,39451
2420,38433
2421,38449
2422,37903
2423,37709
2424,37316
2425,39657
2426,39486
2427,38516
2428,38836
2429,37556
2430,40013
2431,39903
2432,39162
2433,38787
2434,36218
2435,38651
2436,38823
2437,37861
2438,37708
2439,36002
2440,37533
2441,41315
2442,41916
2443,44858
2444,42381
2445,42811
2446,42903
2447,43065
2448,43038
2449,41792
2450,38944
2451,38753
2452,34618
2453,35074
2454,35191
2455,34946
2456,34069
2457,33446
2458,33327
2459,33377
2460,33414
2461,33123
2462,32652
2463,31840
2464,31678
2465,31750
2466,31913
2467,31927
2468,31350
2469,30737
2470,30660
2471,31088
2472,32505
2473,33960
2474,32997
2475,31734
2476,32322
2477,32359
2478,32286
2479,31046
2480,29790
2481,30271
2482,32723
2483,33153
2484,32450
2485,31250
2486,31571
2487,34930
2488,38210
2489,38013
2490,36357
2491,33826
2492,32638
2493,31385
2494,31439
2495,31060
2496,31317
2497,30980
2498,30840
2499,30959
